segment_kpi_id,period_end,fiscal_year,fiscal_quarter,period_type,ticker,kpi_group,segment_name,kpi_name,kpi_value,unit,currency,source_type,source_url,source_accession_number,filed_date,is_reported,is_derived,derivation_method,confidence,notes
segment_kpi_b6581d772edc,2023-01-29,2023,Q1,year,NVDA,product_category,Graphics,revenue,11906.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/0001045810-23-000017-index.html,0001045810-23-000017,2023-02-24,True,False,,high,Extracted from official SEC filing table.
segment_kpi_0fdaeff02122,2023-01-29,2023,Q1,year,NVDA,end_market,Professional Visualization,revenue,1544.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/0001045810-23-000017-index.html,0001045810-23-000017,2023-02-24,True,False,,high,Extracted from official SEC filing table.
segment_kpi_b59fc564b76d,2022-10-30,2022,Q4,quarter,NVDA,end_market,Automotive,revenue,251.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_5ad45cec99bf,2022-10-30,2022,Q4,quarter,NVDA,product_category,Compute & Networking,revenue,3816.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_6adb0e052a58,2022-10-30,2022,Q4,quarter,NVDA,end_market,Data Center,revenue,3833.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_45e1f4ee6db6,2022-10-30,2022,Q4,quarter,NVDA,end_market,Gaming,revenue,1574.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_0c3850645290,2022-10-30,2022,Q4,quarter,NVDA,product_category,Graphics,revenue,2115.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_3b728985ff2b,2022-10-30,2022,Q4,quarter,NVDA,end_market,OEM and Other,revenue,73.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_4c17d5859c33,2022-10-30,2022,Q4,quarter,NVDA,end_market,Professional Visualization,revenue,200.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/0001045810-22-000166-index.html,0001045810-22-000166,2022-11-18,True,False,,high,Extracted from official SEC filing table.
segment_kpi_9b17b4fa38cc,2022-07-31,2022,Q3,quarter,NVDA,end_market,Automotive,revenue,220.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_2744a8585adf,2022-07-31,2022,Q3,quarter,NVDA,product_category,Compute & Networking,revenue,3907.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_e3b68c85485f,2022-07-31,2022,Q3,quarter,NVDA,end_market,Data Center,revenue,3806.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_acde4c0f5054,2022-07-31,2022,Q3,quarter,NVDA,end_market,Gaming,revenue,2042.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_9c83f7431200,2022-07-31,2022,Q3,quarter,NVDA,product_category,Graphics,revenue,2797.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_7e459405862f,2022-07-31,2022,Q3,quarter,NVDA,end_market,OEM and Other,revenue,140.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_5ed723d23cc0,2022-07-31,2022,Q3,quarter,NVDA,end_market,Professional Visualization,revenue,496.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/0001045810-22-000147-index.html,0001045810-22-000147,2022-08-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_a09b5d011699,2022-05-01,2022,Q2,quarter,NVDA,end_market,Automotive,revenue,138.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
segment_kpi_dd6fbf0b82d2,2022-05-01,2022,Q2,quarter,NVDA,product_category,Compute & Networking,revenue,3672.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
segment_kpi_d1f598f41dbd,2022-05-01,2022,Q2,quarter,NVDA,end_market,Data Center,revenue,3750.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
segment_kpi_70e4525ba3d0,2022-05-01,2022,Q2,quarter,NVDA,end_market,Gaming,revenue,3620.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
segment_kpi_048c005671ba,2022-05-01,2022,Q2,quarter,NVDA,product_category,Graphics,revenue,4616.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
segment_kpi_fbaab5bce18d,2022-05-01,2022,Q2,quarter,NVDA,end_market,OEM and Other,revenue,158.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
segment_kpi_3204f19fe5e0,2022-05-01,2022,Q2,quarter,NVDA,end_market,Professional Visualization,revenue,622.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/0001045810-22-000079-index.html,0001045810-22-000079,2022-05-27,True,False,,high,Extracted from official SEC filing table.
