segment_kpi_id,period_end,fiscal_year,fiscal_quarter,period_type,ticker,kpi_group,segment_name,kpi_name,kpi_value,unit,currency,source_type,source_url,source_accession_number,filed_date,is_reported,is_derived,derivation_method,confidence,notes
segment_kpi_464818204219,2023-12-31,2023,Q4,year,GOOGL,segment,Google Cloud,operating_income,1716.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_6bb1ccb1c348,2023-12-31,2023,Q4,year,GOOGL,segment,Google Cloud,revenue,33088.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_ed6979524e46,2023-12-31,2023,Q4,year,GOOGL,segment,Google Network,revenue,31312.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_98ad49270dd9,2023-12-31,2023,Q4,year,GOOGL,segment,Google Search & other,revenue,175033.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_1eb1e3867cfb,2023-12-31,2023,Q4,year,GOOGL,segment,Google Services,operating_income,95858.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_a0e207b9027d,2023-12-31,2023,Q4,year,GOOGL,segment,Google Services,revenue,272543.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_bf9cd602c589,2023-12-31,2023,Q4,year,GOOGL,segment,Google subscriptions platforms and devices,revenue,34688.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_47acf3b6726d,2023-12-31,2023,Q4,year,GOOGL,segment,Other Bets,operating_income,-4095.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_d021d2a4e44e,2023-12-31,2023,Q4,year,GOOGL,segment,Other Bets,revenue,1527.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_11aa3cd8f5f9,2023-12-31,2023,Q4,year,GOOGL,segment,YouTube ads,revenue,31510.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/0001652044-24-000022-index.html,0001652044-24-000022,2024-01-31,True,False,,high,Extracted from official SEC filing table.
segment_kpi_5caf5c6b0b20,2023-09-30,2023,Q3,quarter,GOOGL,segment,Google Cloud,operating_income,266.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_466a71f1b426,2023-09-30,2023,Q3,quarter,GOOGL,segment,Google Cloud,revenue,8411.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_78c7449a667b,2023-09-30,2023,Q3,quarter,GOOGL,segment,Google Network,revenue,7669.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_f13652f42b25,2023-09-30,2023,Q3,quarter,GOOGL,segment,Google Search & other,revenue,44026.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_c3913af9de5d,2023-09-30,2023,Q3,quarter,GOOGL,segment,Google Services,operating_income,23937.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_f40c4a803a12,2023-09-30,2023,Q3,quarter,GOOGL,segment,Google Services,revenue,67986.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_9ce535dba42a,2023-09-30,2023,Q3,quarter,GOOGL,segment,Other Bets,operating_income,-1194.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_040ea52d5852,2023-09-30,2023,Q3,quarter,GOOGL,segment,Other Bets,revenue,297.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_04ed593cc77d,2023-09-30,2023,Q3,quarter,GOOGL,segment,YouTube ads,revenue,7952.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000094/0001652044-23-000094-index.html,0001652044-23-000094,2023-10-25,True,False,,high,Extracted from official SEC filing table.
segment_kpi_3ac3b8b07f55,2023-06-30,2023,Q2,quarter,GOOGL,segment,Google Cloud,operating_income,395.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_64ffbb65561c,2023-06-30,2023,Q2,quarter,GOOGL,segment,Google Cloud,revenue,8031.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_6886dd3b7124,2023-06-30,2023,Q2,quarter,GOOGL,segment,Google Network,revenue,7850.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_975caacdc77f,2023-06-30,2023,Q2,quarter,GOOGL,segment,Google Search & other,revenue,42628.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_99d223e6703d,2023-06-30,2023,Q2,quarter,GOOGL,segment,Google Services,operating_income,23454.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_e9c1fe03fa0a,2023-06-30,2023,Q2,quarter,GOOGL,segment,Google Services,revenue,66285.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_a0d8bc944479,2023-06-30,2023,Q2,quarter,GOOGL,segment,Other Bets,operating_income,-813.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_c90852b7952c,2023-06-30,2023,Q2,quarter,GOOGL,segment,Other Bets,revenue,285.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_d89c944c7b32,2023-06-30,2023,Q2,quarter,GOOGL,segment,YouTube ads,revenue,7665.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000070/0001652044-23-000070-index.html,0001652044-23-000070,2023-07-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_79adafb404a4,2023-03-31,2023,Q1,quarter,GOOGL,segment,Google Cloud,operating_income,191.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_59b7047944d4,2023-03-31,2023,Q1,quarter,GOOGL,segment,Google Cloud,revenue,7454.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_75d931d48410,2023-03-31,2023,Q1,quarter,GOOGL,segment,Google Network,revenue,7496.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_3d6a20520af9,2023-03-31,2023,Q1,quarter,GOOGL,segment,Google Search & other,revenue,40359.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_6a86cf97fb04,2023-03-31,2023,Q1,quarter,GOOGL,segment,Google Services,operating_income,21737.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_072b9000b8c2,2023-03-31,2023,Q1,quarter,GOOGL,segment,Google Services,revenue,61961.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_fd5e3a35a042,2023-03-31,2023,Q1,quarter,GOOGL,segment,Other Bets,operating_income,-1225.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_8adbebdc257e,2023-03-31,2023,Q1,quarter,GOOGL,segment,Other Bets,revenue,288.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_6a9166816c56,2023-03-31,2023,Q1,quarter,GOOGL,segment,YouTube ads,revenue,6693.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000045/0001652044-23-000045-index.html,0001652044-23-000045,2023-04-26,True,False,,high,Extracted from official SEC filing table.
segment_kpi_33baf27d04d4,2022-12-31,2022,Q4,year,GOOGL,segment,Google Cloud,operating_income,-2968.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_129e7972fd42,2022-12-31,2022,Q4,year,GOOGL,segment,Google Cloud,revenue,26280.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_34d688b05953,2022-12-31,2022,Q4,year,GOOGL,segment,Google Network,revenue,32780.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_20cc3ea4fb3f,2022-12-31,2022,Q4,year,GOOGL,segment,Google Search & other,revenue,162450.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_7e35d51ecc51,2022-12-31,2022,Q4,year,GOOGL,segment,Google Services,operating_income,86572.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_a688a09594b0,2022-12-31,2022,Q4,year,GOOGL,segment,Google Services,revenue,253528.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_536ff16b3c5f,2022-12-31,2022,Q4,year,GOOGL,segment,Other Bets,operating_income,-6083.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_63b3a521ea01,2022-12-31,2022,Q4,year,GOOGL,segment,Other Bets,revenue,1068.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_5c7eb6ac3ae9,2022-12-31,2022,Q4,year,GOOGL,segment,YouTube ads,revenue,29243.0,USD_mn,USD,10-K,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/0001652044-23-000016-index.html,0001652044-23-000016,2023-02-03,True,False,,high,Extracted from official SEC filing table.
