segment_kpi_id,period_end,fiscal_year,fiscal_quarter,period_type,ticker,kpi_group,segment_name,kpi_name,kpi_value,unit,currency,source_type,source_url,source_accession_number,filed_date,is_reported,is_derived,derivation_method,confidence,notes
segment_kpi_474b233a82b9,2022-09-24,2022,Q3,quarter,AMD,reportable_segment,Gaming,operating_income,142.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000170/0000002488-22-000170-index.html,0000002488-22-000170,2022-11-02,True,False,,high,Extracted from official SEC filing table.
segment_kpi_2ea33eb6ad30,2022-09-24,2022,Q3,quarter,AMD,reportable_segment,Gaming,revenue,1631.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000170/0000002488-22-000170-index.html,0000002488-22-000170,2022-11-02,True,False,,high,Extracted from official SEC filing table.
segment_kpi_7b683e9da81e,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Client,operating_income,676.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_f32722f580e9,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Client,revenue,2152.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_e0c2f82a35ec,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Data Center,operating_income,472.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_983de4df0934,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Data Center,revenue,1486.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_6c6afe298783,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Embedded,operating_income,641.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_2e09604901b5,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Embedded,revenue,1257.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_aeef5f088c3d,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Gaming,operating_income,187.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
segment_kpi_f2a3e75d47ad,2022-06-25,2022,Q2,quarter,AMD,reportable_segment,Gaming,revenue,1655.0,USD_mn,USD,10-Q,https://www.sec.gov/Archives/edgar/data/2488/000000248822000123/0000002488-22-000123-index.html,0000002488-22-000123,2022-08-03,True,False,,high,Extracted from official SEC filing table.
